prod_cProd,prod_cEAN,prod_xProd,prod_NCM,prod_CEST,prod_indEscala,prod_CFOP,prod_uCom,prod_qCom,prod_vUnCom,prod_vProd,prod_cEANTrib,prod_uTrib,prod_qTrib,prod_vUnTrib,prod_indTot,prod_vDesc,prod_vFrete,prod_vOutro,prod_NumItem,ICMS_orig,ICMS_CST,ICMS_modBC,ICMS_vBC,ICMS_pICMS,ICMS_vICMS,ICMS_vICMSDeson,ICMS_vFCP,ICMS_pRedBC,ICMS_vBCSTRet,ICMS_pST,ICMS_vICMSSubstituto,PIS_CST,PIS_vBC,PIS_pPIS,PIS_vPIS,COFINS_CST,COFINS_vBC,COFINS_pCOFINS,COFINS_vCOFINS,prod_cBenef,CNPJ,xNome,emit_UF,IE,emit_cMun,xFant,enderEmit,emit_xMun,CRT,uf_dest,chNFe,cUF,cNF,natOp,mod,serie,nNF,dhEmi,tpNF,idDest,cMunFG,cDV,tpAmb,finNFe,indFinal,indPres,procEmi,verProc,vBC,vICMS,vICMSDeson,vFCP,vBCST,vST,vFCPST,vFCPSTRet,vProd,vFrete,vSeg,vDesc,vII,vIPI,vIPIDevol,vPIS,vCOFINS,vOutro,vNF
6222,7500435107754,ESC DENT ORAL-B INDIC PLUS 30 MACIA 2UN(E)*,96032100,2005800,,1102,UN,12.0,UN,129.24,,,,,,6.48,0,0,004,,420,,71.61,"12,00",8.59,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240766471517002030550550000209171836862861,0,1,00,55,55,20917,10/07/2024,0,,,,,,,,,,,"73,67",,,,,,,"940,92","0,00","0,00","32,64",,,,"4,74","21,84","0,00","908,28"
6223,7500435024594,ESC DENT ORAL-B INDIC PLUS 35 MACIA 2UN(E)*,96032100,2005800,,1102,UN,12.0,UN,129.24,,,,,,6.48,0,0,005,,420,,71.61,"12,00",8.59,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240766471517002030550550000209171836862861,0,1,00,55,55,20917,10/07/2024,0,,,,,,,,,,,"73,67",,,,,,,"940,92","0,00","0,00","32,64",,,,"4,74","21,84","0,00","908,28"
6224,7500435107761,ESC DENT ORAL-B INDIC PLUS 40 MACIA 2UN(E)*,96032100,2005800,,1102,UN,12.0,UN,129.24,,,,,,6.48,0,0,006,,420,,71.61,"12,00",8.59,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240766471517002030550550000209171836862861,0,1,00,55,55,20917,10/07/2024,0,,,,,,,,,,,"73,67",,,,,,,"940,92","0,00","0,00","32,64",,,,"4,74","21,84","0,00","908,28"
2299,7891010030889,SH JJ BABY 200ML CABELOS CLAROS(E)*,33051000,2001700,,1102,UN,6.0,UN,66.48,,,,,,3.3,0,0,007,,520,,33.09,"21,00",6.95,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240766471517002030550550000209171836862861,0,1,00,55,55,20917,10/07/2024,0,,,,,,,,,,,"73,67",,,,,,,"940,92","0,00","0,00","32,64",,,,"4,74","21,84","0,00","908,28"
2325,7891010980061,SH JJ BABY 200ML CHEIRINHO PROLONGADO(E)*,33051000,2001700,,1102,UN,6.0,UN,66.48,,,,,,3.3,0,0,008,,520,,33.09,"21,00",6.95,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240766471517002030550550000209171836862861,0,1,00,55,55,20917,10/07/2024,0,,,,,,,,,,,"73,67",,,,,,,"940,92","0,00","0,00","32,64",,,,"4,74","21,84","0,00","908,28"
2298,7891010503505,SH JJ BABY 200ML GLICERINA(E)*,33049990,2001500,,1102,UN,6.0,UN,66.48,,,,,,3.3,0,0,009,,520,,33.09,"21,00",6.95,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240766471517002030550550000209171836862861,0,1,00,55,55,20917,10/07/2024,0,,,,,,,,,,,"73,67",,,,,,,"940,92","0,00","0,00","32,64",,,,"4,74","21,84","0,00","908,28"
32350,7891010256517,SH JJ BABY 200ML GOTAS BRILHO(E)*,33051000,2001700,,1102,UN1,6.0,UN1,66.48,,,,,,3.3,0,0,010,,520,,33.09,"21,00",6.95,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240766471517002030550550000209171836862861,0,1,00,55,55,20917,10/07/2024,0,,,,,,,,,,,"73,67",,,,,,,"940,92","0,00","0,00","32,64",,,,"4,74","21,84","0,00","908,28"
2412,8000000024121,BATATA ESPECIAL,07019000,1708800,,1102,KG25,6.0,KG25,990.0,,,,,,0.0,0,0,001,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240726884254000103550020000353371130426012,0,1,00,55,2,35337,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"990,00","0,00","0,00","0,00",,,,,,"0,00","990,00"
19545,8000000195456,CEBOLA CX2 NACIONAL 20KG,07031019,,,1102,KG20,6.0,KG20,480.0,,,,,,0.0,0,0,001,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001150550010000816511541772623,0,1,00,55,1,81651,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"880,00","0,00","0,00","0,00",,,,,,"0,00","880,00"
19545,8000000195456,CEBOLA CX3 NACIONAL 20KG,07031019,,,1102,KG20,2.0,KG20,210.0,,,,,,0.0,0,0,002,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001150550010000816511541772623,0,1,00,55,1,81651,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"880,00","0,00","0,00","0,00",,,,,,"0,00","880,00"
19545,8000000195456,CEBOLA CX4 NACIONAL 20KG,07031019,,,1102,KG20,2.0,KG20,190.0,,,,,,0.0,0,0,003,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001150550010000816511541772623,0,1,00,55,1,81651,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"880,00","0,00","0,00","0,00",,,,,,"0,00","880,00"
2432,8000000024329,LIMAO   SC 20 KG,08053000,,,1102,KG20,3.0,KG20,150.0,,,,,,0.0,0,0,001,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,99,0.0,0.0,0.0,99,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240726922302000100550010001170571465556143,0,1,00,55,1,117057,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"875,00","0,00","0,00","0,00",,,,,,"0,00","875,00"
2421,8000000024213,ponkan   CX 20 KG,08029000,,,1102,KG20,3.0,KG20,225.0,,,,,,0.0,0,0,002,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240726922302000100550010001170571465556143,0,1,00,55,1,117057,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"875,00","0,00","0,00","0,00",,,,,,"0,00","875,00"
2441,8000000024411,LARANJA   SC 16 KG,08051000,,,1102,KG16,10.0,KG16,500.0,,,,,,0.0,0,0,003,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240726922302000100550010001170571465556143,0,1,00,55,1,117057,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"875,00","0,00","0,00","0,00",,,,,,"0,00","875,00"
2419,8000000024190,MANGA PALMER   CX 18 KG,08045020,,,1102,KG20,1.0,KG20,130.0,,,,,,0.0,0,0,001,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240701839813000132550010000402051738277613,0,1,00,55,1,40205,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"310,00","0,00","0,00","0,00",,,,,,"0,00","310,00"
2434,8000000024343,MARACUJA   SC 12 KG,08109000,1701000,,1102,KG12,1.0,KG12,60.0,,,,,,0.0,0,0,002,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240701839813000132550010000402051738277613,0,1,00,55,1,40205,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"310,00","0,00","0,00","0,00",,,,,,"0,00","310,00"
2418,8000000024183,MAMAO FORMOSA   KG 1 KG,08072000,,,1102,KG,40.0,KG,120.0,,,,,,0.0,0,0,003,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240701839813000132550010000402051738277613,0,1,00,55,1,40205,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"310,00","0,00","0,00","0,00",,,,,,"0,00","310,00"
17428,7622210566362,BIS XTRA AO LEITE C/24,19053200,1705700,,1910,UN24,3.0,UN24,207.0,,,,,,0.0,0,0,001,,000,,207.0,"19,00",39.33,0,0,,0,0.0,0.0,99,0.0,0.0,0.0,99,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240711824157000310550010003608521362998702,0,1,00,55,1,360852,12/07/2024,0,,,,,,,,,,,"52,44",,,,,,,"276,00","0,00","0,00","0,00",,,,,,"0,00","276,00"
16073,,BIS XTRA OREO C/24,19053200,1705700,,1910,UN24,1.0,UN24,69.0,,,,,,0.0,0,0,002,,000,,69.0,"19,00",13.11,0,0,,0,0.0,0.0,99,0.0,0.0,0.0,99,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240711824157000310550010003608521362998702,0,1,00,55,1,360852,12/07/2024,0,,,,,,,,,,,"52,44",,,,,,,"276,00","0,00","0,00","0,00",,,,,,"0,00","276,00"
28110,7622210562081,BUBBA BALA C/12 MIX,17049020,,,1910,UN,1.0,UN,12.9,,,,,,0.0,0,0,001,,000,,12.9,"19,00",2.45,0,0,,0,0.0,0.0,99,0.0,0.0,0.0,99,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240711824157000310550010003608871363033404,0,1,00,55,1,360887,12/07/2024,0,,,,,,,,,,,"7,35",,,,,,,"38,70","0,00","0,00","0,00",,,,,,"0,00","38,70"
28111,7622210562135,BUBBA BALA C/12 TUTTI,17049020,,,1910,UN,1.0,UN,12.9,,,,,,0.0,0,0,002,,000,,12.9,"19,00",2.45,0,0,,0,0.0,0.0,99,0.0,0.0,0.0,99,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240711824157000310550010003608871363033404,0,1,00,55,1,360887,12/07/2024,0,,,,,,,,,,,"7,35",,,,,,,"38,70","0,00","0,00","0,00",,,,,,"0,00","38,70"
28109,7622210562074,BUBBA BALA C/12 MOR,17049020,,,1910,UN,1.0,UN,12.9,,,,,,0.0,0,0,003,,000,,12.9,"19,00",2.45,0,0,,0,0.0,0.0,99,0.0,0.0,0.0,99,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240711824157000310550010003608871363033404,0,1,00,55,1,360887,12/07/2024,0,,,,,,,,,,,"7,35",,,,,,,"38,70","0,00","0,00","0,00",,,,,,"0,00","38,70"
28109,7622210562074,BUBBA BALA C/12 MOR,17049020,,,1910,UN,1.0,UN,12.9,,,,,,0.0,0,0,001,,000,,12.9,"19,00",2.45,0,0,,0,0.0,0.0,99,0.0,0.0,0.0,99,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240711824157000310550010003608911363037208,0,1,00,55,1,360891,12/07/2024,0,,,,,,,,,,,"2,45",,,,,,,"12,90","0,00","0,00","0,00",,,,,,"0,00","12,90"
1370,7896019602006,BOMBOM S D VALSA 1KG,19053200,1705700,,1102,UN,10.0,UN,449.2,,,,,,0.0,0,0,001,,020,,260.04,"19,00",49.41,0,0,,0,0.0,0.0,50,0.0,1.65,7.41,50,449.2,7.6,34.14,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240711824157000310550010003608811363027303,0,1,00,55,1,360881,12/07/2024,0,,,,,,,,,,,"49,41",,,,,,,"449,20","0,00","0,00","0,00",,,,"7,41","34,14","0,00","449,20"
2455,8000000024558,PIMENTAO 1A,07031019,,,1102,UN10,1.0,UN10,50.0,,,,,,9.5,0,0,001,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000451491541664650,0,1,00,55,1,45149,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"451,00","0,00","0,00","85,69",,,,,,"0,00","365,31"
2423,,ABOBORA CABOTIA,07099300,,,1102,UN20,3.0,UN20,90.0,,,,,,17.1,0,0,002,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000451491541664650,0,1,00,55,1,45149,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"451,00","0,00","0,00","85,69",,,,,,"0,00","365,31"
2443,8000000024435,TOMATE CEREJA,07020000,,,1102,UN,6.0,UN,18.0,,,,,,3.42,0,0,003,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000451491541664650,0,1,00,55,1,45149,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"451,00","0,00","0,00","85,69",,,,,,"0,00","365,31"
2424,8000000024244,PIMENTA BODE,07096000,,,1102,UN,10.0,UN,25.0,,,,,,4.75,0,0,004,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000451491541664650,0,1,00,55,1,45149,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"451,00","0,00","0,00","85,69",,,,,,"0,00","365,31"
2424,8000000024244,PIMENTA DE CHEIRO,07096000,,,1102,UN,30.0,UN,75.0,,,,,,14.25,0,0,005,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000451491541664650,0,1,00,55,1,45149,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"451,00","0,00","0,00","85,69",,,,,,"0,00","365,31"
8953,8000000089533,PEPINO JAPONES,07070000,,,1102,UN,6.0,UN,18.0,,,,,,3.42,0,0,006,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000451491541664650,0,1,00,55,1,45149,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"451,00","0,00","0,00","85,69",,,,,,"0,00","365,31"
2867,,COUVE-FLOR,07041000,,,1102,UN,10.0,UN,60.0,,,,,,11.4,0,0,007,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000451491541664650,0,1,00,55,1,45149,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"451,00","0,00","0,00","85,69",,,,,,"0,00","365,31"
2866,8000000028662,BROCOLIS,07041000,,,1102,UN,10.0,UN,60.0,,,,,,11.4,0,0,008,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000451491541664650,0,1,00,55,1,45149,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"451,00","0,00","0,00","85,69",,,,,,"0,00","365,31"
2413,7898390480990,MILHO,07104000,1708800,,1102,UN,10.0,UN,55.0,,,,,,10.45,0,0,009,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000451491541664650,0,1,00,55,1,45149,12/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"451,00","0,00","0,00","85,69",,,,,,"0,00","365,31"
8563,7896629642386,IOG BITS MOR CHOCOBALL 130G CM,04032000,1702100,,1102,UN,12.0,UN,53.88,,,,,,0.0,0,0,001,,020,,49.39,"12,00",5.93,0,0,,0,0.0,0.0,50,0.0,1.65,0.89,50,53.88,7.6,4.09,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240742151157000168550120000034561304090413,0,1,00,55,12,3456,11/07/2024,0,,,,,,,,,,,"313,34",,,,,,,"3175,65","0,00","0,00","161,29",,,,"32,78","150,91","0,00","3014,36"
13625,7896275900977,APRESUNTADO COZIDO FAT 200G FRIMESA,16024900,1707907,,1102,UN,21.0,UN,124.32,,,,,,0.0,0,0,002,,020,,71.97,"19,00",13.67,0,0,,0,0.0,0.0,50,0.0,1.65,2.05,50,124.32,7.6,9.45,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240742151157000168550120000034561304090413,0,1,00,55,12,3456,11/07/2024,0,,,,,,,,,,,"313,34",,,,,,,"3175,65","0,00","0,00","161,29",,,,"32,78","150,91","0,00","3014,36"
13626,7896275920838,MORTADELA TIPO BOLOGNA FAT 200G FRIMESA,16010000,1707800,,1102,UN,30.0,UN,184.5,,,,,,0.0,0,0,003,,020,,106.81,"19,00",20.29,0,0,,0,0.0,0.0,50,0.0,1.65,3.04,50,184.5,7.6,14.02,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240742151157000168550120000034561304090413,0,1,00,55,12,3456,11/07/2024,0,,,,,,,,,,,"313,34",,,,,,,"3175,65","0,00","0,00","161,29",,,,"32,78","150,91","0,00","3014,36"
17413,7896691104485,B LAC ACAI/BANANA 800G CAROL,22029900,1711500,,1102,UN,6.0,UN,47.94,,,,,,0.0,0,0,004,,020,,27.75,"19,00",5.27,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240742151157000168550120000034561304090413,0,1,00,55,12,3456,11/07/2024,0,,,,,,,,,,,"313,34",,,,,,,"3175,65","0,00","0,00","161,29",,,,"32,78","150,91","0,00","3014,36"
4254,7891156001040,LEITE FERM YAKULT C/6 480G,04039000,1702100,,1102,CJ,20.0,CJ,186.8,,,,,,0.0,0,0,005,,020,,108.14,"19,00",20.55,0,0,,0,0.0,0.0,50,0.0,1.65,3.08,50,186.8,7.6,14.2,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240742151157000168550120000034561304090413,0,1,00,55,12,3456,11/07/2024,0,,,,,,,,,,,"313,34",,,,,,,"3175,65","0,00","0,00","161,29",,,,"32,78","150,91","0,00","3014,36"
3258,7896774710046,MASSA PASTEL DISCAO JK 500G,19023000,1704700,,1102,UN,24.0,UN,191.76,,,,,,0.0,0,0,006,,020,,111.01,"19,00",21.09,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240742151157000168550120000034561304090413,0,1,00,55,12,3456,11/07/2024,0,,,,,,,,,,,"313,34",,,,,,,"3175,65","0,00","0,00","161,29",,,,"32,78","150,91","0,00","3014,36"
4473,,MASSA PASTEL GRANDE JK 500G,19023000,1704700,,1102,UN,12.0,UN,95.88,,,,,,0.0,0,0,007,,020,,55.5,"19,00",10.55,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240742151157000168550120000034561304090413,0,1,00,55,12,3456,11/07/2024,0,,,,,,,,,,,"313,34",,,,,,,"3175,65","0,00","0,00","161,29",,,,"32,78","150,91","0,00","3014,36"
24966,7896691104560,QJ MUSSARELA FAT CAROLINA 150G,04061010,1702401,,1102,UN,9.0,UN,88.92,,,,,,8.01,0,0,008,,020,,74.17,"12,00",8.9,0,0,,0,0.0,0.0,50,0.0,1.65,1.34,50,80.91,7.6,6.15,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240742151157000168550120000034561304090413,0,1,00,55,12,3456,11/07/2024,0,,,,,,,,,,,"313,34",,,,,,,"3175,65","0,00","0,00","161,29",,,,"32,78","150,91","0,00","3014,36"
25130,7896691104713,B LAC ACAI/MORANGO 800G CAROL,22029900,1711500,,1102,UN,6.0,UN,47.94,,,,,,0.0,0,0,009,,020,,27.75,"19,00",5.27,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240742151157000168550120000034561304090413,0,1,00,55,12,3456,11/07/2024,0,,,,,,,,,,,"313,34",,,,,,,"3175,65","0,00","0,00","161,29",,,,"32,78","150,91","0,00","3014,36"
27407,7896691104638,GREGO CAROLINA ACAI BANANA 90G,04032000,1702100,,1102,UN,12.0,UN,27.0,,,,,,0.0,0,0,010,,020,,24.75,"12,00",2.97,0,0,,0,0.0,0.0,50,0.0,1.65,0.45,50,27.0,7.6,2.05,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240742151157000168550120000034561304090413,0,1,00,55,12,3456,11/07/2024,0,,,,,,,,,,,"313,34",,,,,,,"3175,65","0,00","0,00","161,29",,,,"32,78","150,91","0,00","3014,36"
